user_id,name,parent_name,fraud_score,spam_score,sim_id,id_used,sim_status,activation_date,sim_fraud_score,cdr_timestamp,duration,call_type,current_location,agent_id,agent_fraud_score,cdr_id
2847,User_2847,Parent_19,0.171618175,0.034078269,5777,Driving License,Inactive,19/05/24,0.068022669,04/01/25 11:24,300,inbound,Madhya Pradesh,70,0.133712985,5777
2847,User_2847,Parent_19,0.171618175,0.034078269,5778,Aadhaar Card,Active,20/03/24,0.080310569,25/11/24 11:24,237,outbound,Assam,70,0.133712985,5778
2848,User_2848,Parent_43,0.134562872,0.954568305,5779,Voter Card,Inactive,21/10/24,0.090884203,10/12/24 11:24,138,SMS,Maharashtra,350,0.060348716,5779
2848,User_2848,Parent_43,0.134562872,0.954568305,5780,Driving License,Active,09/04/24,0.094878905,20/11/24 11:24,57,SMS,Arunachal Pradesh,350,0.060348716,5780
2849,User_2849,Parent_7,0.136372409,0.265213548,5781,Aadhaar Card,Inactive,25/12/24,0.011811016,31/01/25 11:24,151,outbound,Punjab,336,0.228831719,5781
2850,User_2850,Parent_50,0.123924281,0.068681807,5782,Voter Card,Inactive,01/04/24,0.063910232,16/02/25 11:24,116,inbound,Jharkhand,325,0.196135399,5782
2850,User_2850,Parent_50,0.123924281,0.068681807,5783,Driving License,Active,02/10/24,0.093699001,30/01/25 11:24,57,SMS,Arunachal Pradesh,325,0.196135399,5783
2851,User_2851,Parent_28,0.128822858,0.529046146,5784,Aadhaar Card,Inactive,03/11/24,0.095778794,14/01/25 11:24,80,outbound,Uttarakhand,150,0.01876423,5784
2852,User_2852,Parent_15,0.1355272,0.266101461,5785,Driving License,Inactive,28/07/24,0.049193216,03/01/25 11:24,120,inbound,Meghalaya,255,0.229613674,5785
2853,User_2853,Parent_71,0.068697892,0.775813701,5786,Driving License,Inactive,27/07/24,0.01638418,31/12/24 11:24,13,outbound,Odisha,131,0.045883538,5786
2854,User_2854,Parent_99,0.061496448,0.744828392,5787,Driving License,Inactive,18/05/24,0.001734116,05/02/25 11:24,291,inbound,West Bengal,145,0.25102763,5787
2854,User_2854,Parent_99,0.061496448,0.744828392,5788,Driving License,Inactive,29/08/24,0.022217531,06/02/25 11:24,240,inbound,Gujarat,145,0.25102763,5788
2854,User_2854,Parent_99,0.061496448,0.744828392,5789,Aadhaar Card,Active,03/05/24,0.027731168,31/01/25 11:24,38,inbound,Arunachal Pradesh,145,0.25102763,5789
2855,User_2855,Parent_69,0.186707189,0.077737092,5790,Driving License,Inactive,22/10/24,0.003380579,27/01/25 11:24,296,inbound,Jharkhand,29,0.275898854,5790
2856,User_2856,Parent_90,0.053949133,0.086632186,5791,Driving License,Inactive,10/10/24,0.021770861,28/01/25 11:24,16,SMS,Haryana,76,0.016014119,5791
2856,User_2856,Parent_90,0.053949133,0.086632186,5792,Driving License,Active,01/07/24,0.034446773,28/11/24 11:24,159,inbound,Haryana,76,0.016014119,5792
2856,User_2856,Parent_90,0.053949133,0.086632186,5793,Aadhaar Card,Active,23/09/24,0.057982512,26/12/24 11:24,22,outbound,Maharashtra,76,0.016014119,5793
2857,User_2857,Parent_56,0.156876142,0.708759749,5794,Voter Card,Active,02/02/25,0.074910127,15/12/24 11:24,32,inbound,Madhya Pradesh,180,0.122422317,5794
2858,User_2858,Parent_17,0.071797823,0.056864269,5795,Aadhaar Card,Inactive,18/11/24,0.021280293,26/11/24 11:24,228,inbound,Nagaland,440,0.063459726,5795
2858,User_2858,Parent_17,0.071797823,0.056864269,5796,Voter Card,Inactive,13/03/24,0.074382126,28/01/25 11:24,153,inbound,Bihar,440,0.063459726,5796
2858,User_2858,Parent_17,0.071797823,0.056864269,5797,Driving License,Inactive,29/02/24,0.057021157,15/02/25 11:24,126,SMS,Haryana,440,0.063459726,5797
2859,User_2859,Parent_10,0.143146528,0.024127586,5798,Driving License,Active,03/02/25,0.076876297,18/11/24 11:24,78,outbound,Himachal Pradesh,115,0.218399257,5798
2860,User_2860,Parent_79,0.198865141,0.565744988,5799,Driving License,Active,03/03/24,0.045481723,25/12/24 11:24,108,SMS,Sikkim,435,0.242237488,5799
2860,User_2860,Parent_79,0.198865141,0.565744988,5800,Driving License,Inactive,21/07/24,0.051105501,24/01/25 11:24,215,inbound,Goa,435,0.242237488,5800
2861,User_2861,Parent_99,0.001319704,0.398003021,5801,Voter Card,Active,18/06/24,0.049268865,08/02/25 11:24,130,outbound,Tamil Nadu,463,0.1543709,5801
2861,User_2861,Parent_99,0.001319704,0.398003021,5802,Voter Card,Inactive,30/10/24,0.010605739,23/01/25 11:24,120,inbound,Tamil Nadu,463,0.1543709,5802
2862,User_2862,Parent_5,0.160519489,0.962538077,5803,Aadhaar Card,Inactive,12/07/24,0.068786194,27/01/25 11:24,102,inbound,Tamil Nadu,497,0.099815731,5803
2862,User_2862,Parent_5,0.160519489,0.962538077,5804,Aadhaar Card,Inactive,10/07/24,0.09556021,01/02/25 11:24,129,inbound,Telangana,497,0.099815731,5804
2863,User_2863,Parent_33,0.133166705,0.087093912,5805,Voter Card,Active,16/06/24,0.09200639,04/12/24 11:24,48,inbound,Odisha,263,0.197486555,5805
2864,User_2864,Parent_91,0.047758235,0.805725274,5806,Voter Card,Active,11/09/24,0.027840247,02/02/25 11:24,121,outbound,Mizoram,173,0.161410261,5806
2864,User_2864,Parent_91,0.047758235,0.805725274,5807,Voter Card,Active,04/12/24,0.053767313,17/12/24 11:24,21,outbound,Sikkim,173,0.161410261,5807
2865,User_2865,Parent_96,0.088517256,0.914527205,5808,Driving License,Inactive,26/07/24,0.038731548,19/01/25 11:24,116,outbound,Punjab,116,0.296640149,5808
2865,User_2865,Parent_96,0.088517256,0.914527205,5809,Aadhaar Card,Inactive,22/07/24,0.060686016,30/11/24 11:24,267,SMS,Kerala,116,0.296640149,5809
2866,User_2866,Parent_61,0.111323611,0.288188584,5810,Aadhaar Card,Active,27/01/25,0.09035297,12/01/25 11:24,181,outbound,Rajasthan,481,0.225692321,5810
2867,User_2867,Parent_7,0.074376742,0.756951591,5811,Voter Card,Inactive,06/06/24,0.0451239,19/01/25 11:24,166,inbound,Uttarakhand,41,0.098427633,5811
2867,User_2867,Parent_7,0.074376742,0.756951591,5812,Driving License,Inactive,30/03/24,0.043962077,15/12/24 11:24,137,inbound,Assam,41,0.098427633,5812
2868,User_2868,Parent_80,0.093612888,0.847749827,5813,Voter Card,Active,17/11/24,0.012649784,18/11/24 11:24,43,SMS,Chhattisgarh,489,0.061037832,5813
2868,User_2868,Parent_80,0.093612888,0.847749827,5814,Aadhaar Card,Inactive,08/06/24,0.040459948,21/12/24 11:24,202,inbound,Uttarakhand,489,0.061037832,5814
2869,User_2869,Parent_73,0.189928798,0.796391705,5815,Voter Card,Active,21/04/24,0.043627138,04/01/25 11:24,257,outbound,Bihar,394,0.022783618,5815
2869,User_2869,Parent_73,0.189928798,0.796391705,5816,Driving License,Active,02/02/25,0.029839849,18/11/24 11:24,266,inbound,Nagaland,394,0.022783618,5816
2869,User_2869,Parent_73,0.189928798,0.796391705,5817,Aadhaar Card,Active,15/01/25,0.031707832,09/12/24 11:24,165,inbound,Sikkim,394,0.022783618,5817
2870,User_2870,Parent_82,0.142501208,0.039366288,5818,Driving License,Inactive,14/08/24,0.04440759,04/01/25 11:24,290,outbound,Karnataka,382,0.026496765,5818
2870,User_2870,Parent_82,0.142501208,0.039366288,5819,Aadhaar Card,Active,11/02/25,0.095781188,26/01/25 11:24,96,SMS,Meghalaya,382,0.026496765,5819
2870,User_2870,Parent_82,0.142501208,0.039366288,5820,Driving License,Inactive,16/09/24,0.084204951,09/01/25 11:24,153,inbound,Odisha,382,0.026496765,5820
2871,User_2871,Parent_6,0.081056212,0.934004094,5821,Voter Card,Inactive,07/12/24,0.017490537,03/01/25 11:24,202,outbound,Himachal Pradesh,436,0.172780874,5821
2871,User_2871,Parent_6,0.081056212,0.934004094,5822,Aadhaar Card,Inactive,02/02/25,0.005446964,19/11/24 11:24,89,SMS,Karnataka,436,0.172780874,5822
2872,User_2872,Parent_97,0.061350721,0.605016476,5823,Driving License,Active,22/09/24,0.085917227,17/01/25 11:24,43,outbound,Rajasthan,404,0.220755436,5823
2872,User_2872,Parent_97,0.061350721,0.605016476,5824,Aadhaar Card,Active,08/02/25,0.024460128,25/11/24 11:24,186,inbound,Telangana,404,0.220755436,5824
2873,User_2873,Parent_34,0.114574093,0.667312267,5825,Aadhaar Card,Active,21/09/24,0.032890216,21/01/25 11:24,220,outbound,Jharkhand,471,0.047860684,5825
2874,User_2874,Parent_20,0.131608441,0.58134086,5826,Voter Card,Inactive,13/10/24,0.015294298,11/01/25 11:24,198,outbound,West Bengal,128,0.042137202,5826
2874,User_2874,Parent_20,0.131608441,0.58134086,5827,Voter Card,Active,30/06/24,0.084505013,23/01/25 11:24,119,inbound,Odisha,128,0.042137202,5827
2875,User_2875,Parent_71,0.087707048,0.792126712,5828,Driving License,Active,15/07/24,0.035641934,21/12/24 11:24,274,outbound,Meghalaya,370,0.16391921,5828
2876,User_2876,Parent_78,0.019049134,0.708430203,5829,Aadhaar Card,Inactive,28/02/24,0.001106104,22/11/24 11:24,13,inbound,Tripura,267,0.12914766,5829
2876,User_2876,Parent_78,0.019049134,0.708430203,5830,Voter Card,Active,24/05/24,0.053230473,09/12/24 11:24,72,inbound,Tripura,267,0.12914766,5830
2877,User_2877,Parent_54,0.012647092,0.502889108,5831,Driving License,Active,04/05/24,0.082116983,07/01/25 11:24,134,outbound,Haryana,117,0.024297941,5831
2877,User_2877,Parent_54,0.012647092,0.502889108,5832,Driving License,Active,19/03/24,0.06204427,05/02/25 11:24,249,SMS,Rajasthan,117,0.024297941,5832
2877,User_2877,Parent_54,0.012647092,0.502889108,5833,Aadhaar Card,Inactive,16/02/25,0.087942726,14/12/24 11:24,204,inbound,Arunachal Pradesh,117,0.024297941,5833
2878,User_2878,Parent_36,0.182175679,0.874281112,5834,Aadhaar Card,Active,08/02/25,0.017153711,11/01/25 11:24,46,SMS,Haryana,152,0.02970318,5834
2878,User_2878,Parent_36,0.182175679,0.874281112,5835,Driving License,Active,26/07/24,0.02248296,06/02/25 11:24,92,inbound,Himachal Pradesh,152,0.02970318,5835
2879,User_2879,Parent_12,0.034473739,0.832818544,5836,Driving License,Active,22/10/24,0.09293415,19/11/24 11:24,210,outbound,Tamil Nadu,34,0.058311901,5836
2879,User_2879,Parent_12,0.034473739,0.832818544,5837,Voter Card,Inactive,19/04/24,0.021035195,13/01/25 11:24,80,outbound,Nagaland,34,0.058311901,5837
2880,User_2880,Parent_95,0.038227696,0.451836676,5838,Driving License,Active,11/10/24,0.083521106,17/12/24 11:24,43,outbound,Bihar,434,0.234908919,5838
2880,User_2880,Parent_95,0.038227696,0.451836676,5839,Driving License,Inactive,24/04/24,0.014444916,01/01/25 11:24,71,outbound,Mizoram,434,0.234908919,5839
2880,User_2880,Parent_95,0.038227696,0.451836676,5840,Aadhaar Card,Inactive,03/11/24,0.053608753,28/01/25 11:24,31,SMS,Karnataka,434,0.234908919,5840
2881,User_2881,Parent_39,0.195332854,0.199741213,5841,Voter Card,Inactive,02/08/24,0.08659431,10/12/24 11:24,257,SMS,Gujarat,212,0.156866804,5841
2881,User_2881,Parent_39,0.195332854,0.199741213,5842,Aadhaar Card,Active,06/09/24,0.026440419,17/12/24 11:24,106,outbound,Bihar,212,0.156866804,5842
2882,User_2882,Parent_49,0.096610257,0.594779516,5843,Driving License,Inactive,07/11/24,0.095617099,10/01/25 11:24,123,inbound,Tamil Nadu,133,0.232350445,5843
2883,User_2883,Parent_12,0.117009748,0.151890308,5844,Aadhaar Card,Active,12/02/25,0.06078654,24/12/24 11:24,125,SMS,Assam,326,0.045909771,5844
2883,User_2883,Parent_12,0.117009748,0.151890308,5845,Voter Card,Inactive,08/08/24,0.021622772,09/12/24 11:24,218,SMS,Jharkhand,326,0.045909771,5845
2883,User_2883,Parent_12,0.117009748,0.151890308,5846,Aadhaar Card,Inactive,27/01/25,0.079096554,18/12/24 11:24,49,SMS,Meghalaya,326,0.045909771,5846
2884,User_2884,Parent_76,0.166334365,0.49123725,5847,Aadhaar Card,Active,30/08/24,0.047557559,13/12/24 11:24,218,outbound,Bihar,376,0.120666856,5847
2884,User_2884,Parent_76,0.166334365,0.49123725,5848,Aadhaar Card,Active,13/02/25,0.065452601,27/01/25 11:24,167,outbound,Himachal Pradesh,376,0.120666856,5848
2884,User_2884,Parent_76,0.166334365,0.49123725,5849,Driving License,Inactive,24/05/24,0.075722566,15/02/25 11:24,113,inbound,Goa,376,0.120666856,5849
2885,User_2885,Parent_93,0.127400794,0.602422463,5850,Aadhaar Card,Inactive,10/09/24,0.065706204,16/01/25 11:24,143,inbound,Haryana,198,0.102445827,5850
2885,User_2885,Parent_93,0.127400794,0.602422463,5851,Aadhaar Card,Inactive,05/03/24,0.005549667,07/02/25 11:24,172,inbound,Tamil Nadu,198,0.102445827,5851
2886,User_2886,Parent_24,0.164814731,0.404891684,5852,Driving License,Active,20/08/24,0.098609246,24/01/25 11:24,42,outbound,Chhattisgarh,474,0.271006852,5852
2887,User_2887,Parent_8,0.198619599,0.837371132,5853,Driving License,Active,08/06/24,0.064298048,30/11/24 11:24,248,inbound,Uttarakhand,333,0.170231897,5853
2888,User_2888,Parent_29,0.161981795,0.181843359,5854,Aadhaar Card,Active,16/02/25,0.003377308,01/02/25 11:24,161,SMS,Nagaland,20,0.233135963,5854
2888,User_2888,Parent_29,0.161981795,0.181843359,5855,Aadhaar Card,Inactive,21/03/24,0.01647394,28/01/25 11:24,268,inbound,Assam,20,0.233135963,5855
2888,User_2888,Parent_29,0.161981795,0.181843359,5856,Voter Card,Active,04/05/24,0.01847262,21/01/25 11:24,103,inbound,Manipur,20,0.233135963,5856
2889,User_2889,Parent_1,0.039425572,0.799059325,5857,Voter Card,Inactive,03/06/24,0.034253958,28/01/25 11:24,208,outbound,Goa,357,0.049392128,5857
2889,User_2889,Parent_1,0.039425572,0.799059325,5858,Aadhaar Card,Active,26/07/24,0.042252902,10/02/25 11:24,57,outbound,Chhattisgarh,357,0.049392128,5858
2889,User_2889,Parent_1,0.039425572,0.799059325,5859,Driving License,Inactive,05/10/24,0.051259887,02/12/24 11:24,70,inbound,Madhya Pradesh,357,0.049392128,5859
2890,User_2890,Parent_91,0.179489251,0.915751076,5860,Voter Card,Inactive,12/02/25,0.056048254,11/01/25 11:24,136,inbound,West Bengal,365,0.101073979,5860
2890,User_2890,Parent_91,0.179489251,0.915751076,5861,Driving License,Active,03/02/25,0.065232941,08/02/25 11:24,235,SMS,Assam,365,0.101073979,5861
2890,User_2890,Parent_91,0.179489251,0.915751076,5862,Driving License,Active,05/07/24,0.03483119,20/11/24 11:24,292,outbound,Chhattisgarh,365,0.101073979,5862
2891,User_2891,Parent_33,0.016841796,0.219728618,5863,Aadhaar Card,Inactive,16/03/24,0.08544178,21/11/24 11:24,45,SMS,Haryana,435,0.242237488,5863
2892,User_2892,Parent_45,0.058839757,0.481998557,5864,Aadhaar Card,Inactive,09/11/24,0.030569349,13/01/25 11:24,272,outbound,Tripura,367,0.159176045,5864
2892,User_2892,Parent_45,0.058839757,0.481998557,5865,Aadhaar Card,Inactive,01/12/24,0.024130999,15/02/25 11:24,185,SMS,Andhra Pradesh,367,0.159176045,5865
2892,User_2892,Parent_45,0.058839757,0.481998557,5866,Voter Card,Active,05/10/24,0.0289354,19/12/24 11:24,278,outbound,Punjab,367,0.159176045,5866
2893,User_2893,Parent_46,0.027072249,0.245880586,5867,Aadhaar Card,Active,27/08/24,0.03237072,22/11/24 11:24,109,outbound,Himachal Pradesh,66,0.150945067,5867
2893,User_2893,Parent_46,0.027072249,0.245880586,5868,Voter Card,Active,05/03/24,0.002442674,03/12/24 11:24,232,SMS,West Bengal,66,0.150945067,5868
2894,User_2894,Parent_8,0.031018441,0.729733818,5869,Voter Card,Active,25/05/24,0.030255954,20/01/25 11:24,188,inbound,Uttar Pradesh,424,0.101750931,5869
2894,User_2894,Parent_8,0.031018441,0.729733818,5870,Voter Card,Inactive,28/12/24,0.021723293,04/02/25 11:24,138,SMS,Mizoram,424,0.101750931,5870
2894,User_2894,Parent_8,0.031018441,0.729733818,5871,Aadhaar Card,Active,07/07/24,0.096686924,07/02/25 11:24,77,SMS,Madhya Pradesh,424,0.101750931,5871
2895,User_2895,Parent_57,0.101690036,0.668555135,5872,Aadhaar Card,Inactive,22/08/24,0.041560812,03/12/24 11:24,295,SMS,Rajasthan,390,0.032575499,5872
2896,User_2896,Parent_38,0.019590431,0.523984527,5873,Aadhaar Card,Active,22/04/24,0.068507771,21/01/25 11:24,267,inbound,Odisha,108,0.188462306,5873
2896,User_2896,Parent_38,0.019590431,0.523984527,5874,Driving License,Inactive,14/08/24,0.054311094,24/01/25 11:24,75,inbound,Kerala,108,0.188462306,5874
2896,User_2896,Parent_38,0.019590431,0.523984527,5875,Driving License,Inactive,23/04/24,0.079281571,09/12/24 11:24,266,outbound,Tamil Nadu,108,0.188462306,5875
2897,User_2897,Parent_26,0.079515398,0.495760125,5876,Aadhaar Card,Active,23/12/24,0.023190127,24/01/25 11:24,39,outbound,Punjab,325,0.196135399,5876
2897,User_2897,Parent_26,0.079515398,0.495760125,5877,Voter Card,Inactive,10/08/24,0.054082853,18/11/24 11:24,128,outbound,Chhattisgarh,325,0.196135399,5877
2897,User_2897,Parent_26,0.079515398,0.495760125,5878,Aadhaar Card,Active,16/12/24,0.011903005,08/12/24 11:24,234,inbound,West Bengal,325,0.196135399,5878
2898,User_2898,Parent_21,0.118364524,0.653429911,5879,Voter Card,Inactive,11/02/25,0.025906861,18/12/24 11:24,107,outbound,Assam,493,0.187678095,5879
2898,User_2898,Parent_21,0.118364524,0.653429911,5880,Driving License,Active,16/12/24,0.025745605,29/12/24 11:24,92,SMS,Karnataka,493,0.187678095,5880
2898,User_2898,Parent_21,0.118364524,0.653429911,5881,Aadhaar Card,Active,16/02/25,0.01651434,19/11/24 11:24,156,SMS,Jharkhand,493,0.187678095,5881
2899,User_2899,Parent_57,0.001665964,0.756195103,5882,Driving License,Inactive,13/09/24,0.098983164,16/02/25 11:24,92,inbound,Meghalaya,272,0.147480001,5882
2899,User_2899,Parent_57,0.001665964,0.756195103,5883,Driving License,Active,19/05/24,0.024866721,26/01/25 11:24,79,inbound,Odisha,272,0.147480001,5883
2899,User_2899,Parent_57,0.001665964,0.756195103,5884,Voter Card,Active,20/10/24,0.062565643,08/12/24 11:24,156,inbound,Odisha,272,0.147480001,5884
2900,User_2900,Parent_28,0.099541484,0.960917715,5885,Voter Card,Inactive,10/04/24,0.044309017,02/01/25 11:24,212,inbound,Punjab,80,0.198906605,5885
2900,User_2900,Parent_28,0.099541484,0.960917715,5886,Driving License,Inactive,08/07/24,0.063493712,20/01/25 11:24,206,inbound,Uttar Pradesh,80,0.198906605,5886
2901,User_2901,Parent_33,0.148506424,0.453571167,5887,Driving License,Active,01/05/24,0.034130043,03/12/24 11:24,109,outbound,Haryana,120,0.28322992,5887
2902,User_2902,Parent_79,0.146729047,0.839014044,5888,Driving License,Active,27/10/24,0.084146732,10/02/25 11:24,226,SMS,Mizoram,71,0.12105978,5888
2902,User_2902,Parent_79,0.146729047,0.839014044,5889,Aadhaar Card,Active,28/03/24,0.073429409,21/01/25 11:24,86,SMS,Gujarat,71,0.12105978,5889
2903,User_2903,Parent_42,0.126746743,0.83098733,5890,Aadhaar Card,Active,09/01/25,0.035016618,21/01/25 11:24,82,inbound,West Bengal,399,0.223851428,5890
2903,User_2903,Parent_42,0.126746743,0.83098733,5891,Aadhaar Card,Inactive,28/03/24,0.068508585,27/12/24 11:24,266,inbound,Haryana,399,0.223851428,5891
2903,User_2903,Parent_42,0.126746743,0.83098733,5892,Driving License,Active,29/05/24,0.031381287,23/11/24 11:24,109,outbound,Maharashtra,399,0.223851428,5892
2904,User_2904,Parent_59,0.195760344,0.098276753,5893,Driving License,Inactive,03/10/24,0.054543019,07/02/25 11:24,162,outbound,Uttarakhand,112,0.138448523,5893
2905,User_2905,Parent_12,0.065001554,0.414305693,5894,Aadhaar Card,Active,28/11/24,0.02483256,21/01/25 11:24,298,outbound,Karnataka,175,0.235484381,5894
2906,User_2906,Parent_100,0.017456318,0.300043317,5895,Driving License,Inactive,28/02/24,0.0124255,13/12/24 11:24,246,SMS,West Bengal,249,0.169822376,5895
2907,User_2907,Parent_47,0.173711131,0.982906605,5896,Driving License,Active,16/01/25,0.011642951,17/12/24 11:24,179,SMS,Karnataka,63,0.206647564,5896
2908,User_2908,Parent_6,0.175120552,0.515916427,5897,Aadhaar Card,Inactive,21/03/24,0.014288774,18/01/25 11:24,232,SMS,Punjab,439,0.099945908,5897
2909,User_2909,Parent_36,0.156308207,0.404305499,5898,Voter Card,Active,17/12/24,0.090920534,14/01/25 11:24,262,SMS,Nagaland,215,0.020731411,5898
2909,User_2909,Parent_36,0.156308207,0.404305499,5899,Driving License,Active,18/11/24,0.073682371,23/01/25 11:24,154,outbound,Manipur,215,0.020731411,5899
2909,User_2909,Parent_36,0.156308207,0.404305499,5900,Driving License,Inactive,08/07/24,0.07598862,09/02/25 11:24,238,outbound,Uttarakhand,215,0.020731411,5900
2910,User_2910,Parent_75,0.039393887,0.425219991,5901,Driving License,Active,24/03/24,0.071227223,15/02/25 11:24,105,outbound,Andhra Pradesh,492,0.096150407,5901
2910,User_2910,Parent_75,0.039393887,0.425219991,5902,Voter Card,Active,22/05/24,0.006524276,04/12/24 11:24,91,SMS,Arunachal Pradesh,492,0.096150407,5902
2910,User_2910,Parent_75,0.039393887,0.425219991,5903,Driving License,Inactive,11/09/24,0.062978754,01/02/25 11:24,294,outbound,Haryana,492,0.096150407,5903
2911,User_2911,Parent_2,0.060858354,0.476402131,5904,Voter Card,Inactive,19/10/24,0.045143445,14/02/25 11:24,94,outbound,Karnataka,155,0.157683966,5904
2911,User_2911,Parent_2,0.060858354,0.476402131,5905,Voter Card,Active,15/10/24,0.007994376,21/12/24 11:24,39,inbound,Goa,155,0.157683966,5905
2911,User_2911,Parent_2,0.060858354,0.476402131,5906,Aadhaar Card,Inactive,28/05/24,0.016003369,10/01/25 11:24,141,outbound,Gujarat,155,0.157683966,5906
2912,User_2912,Parent_95,0.176222754,0.422991581,5907,Driving License,Active,01/03/24,0.055395536,31/01/25 11:24,132,SMS,Punjab,170,0.26428532,5907
2912,User_2912,Parent_95,0.176222754,0.422991581,5908,Aadhaar Card,Inactive,10/11/24,0.064696716,12/12/24 11:24,257,outbound,Odisha,170,0.26428532,5908
2913,User_2913,Parent_94,0.019263793,0.085115434,5909,Aadhaar Card,Inactive,03/05/24,0.033325507,20/01/25 11:24,255,outbound,Tripura,182,0.089615263,5909
2913,User_2913,Parent_94,0.019263793,0.085115434,5910,Driving License,Active,15/07/24,0.005846194,24/12/24 11:24,160,SMS,Uttar Pradesh,182,0.089615263,5910
2914,User_2914,Parent_27,0.096328924,0.987956775,5911,Aadhaar Card,Inactive,28/07/24,0.086638767,14/01/25 11:24,151,SMS,Manipur,368,0.101114536,5911
2915,User_2915,Parent_39,0.156248286,0.978338849,5912,Aadhaar Card,Inactive,27/12/24,0.097850516,12/02/25 11:24,53,outbound,Assam,66,0.150945067,5912
2915,User_2915,Parent_39,0.156248286,0.978338849,5913,Voter Card,Inactive,09/05/24,0.077461295,08/02/25 11:24,158,SMS,Assam,66,0.150945067,5913
2915,User_2915,Parent_39,0.156248286,0.978338849,5914,Voter Card,Inactive,02/10/24,0.007073869,13/12/24 11:24,31,inbound,Manipur,66,0.150945067,5914
2916,User_2916,Parent_71,0.188092965,0.123986043,5915,Driving License,Inactive,23/10/24,0.026488448,19/12/24 11:24,52,inbound,Gujarat,235,0.051987148,5915
2916,User_2916,Parent_71,0.188092965,0.123986043,5916,Voter Card,Inactive,13/06/24,0.027015658,21/01/25 11:24,172,SMS,Tamil Nadu,235,0.051987148,5916
2916,User_2916,Parent_71,0.188092965,0.123986043,5917,Aadhaar Card,Inactive,12/07/24,0.0192244,25/11/24 11:24,85,outbound,Tripura,235,0.051987148,5917
2917,User_2917,Parent_77,0.017426104,0.636032347,5918,Aadhaar Card,Inactive,16/04/24,0.007147586,20/11/24 11:24,196,outbound,Assam,376,0.120666856,5918
2917,User_2917,Parent_77,0.017426104,0.636032347,5919,Driving License,Active,30/06/24,0.025732998,26/01/25 11:24,277,inbound,Goa,376,0.120666856,5919
2918,User_2918,Parent_25,0.03823878,0.456964505,5920,Driving License,Inactive,21/09/24,0.043015324,07/01/25 11:24,55,outbound,Goa,465,0.062534973,5920
2919,User_2919,Parent_72,0.1665207,0.340552364,5921,Aadhaar Card,Inactive,04/06/24,0.050758638,23/01/25 11:24,119,SMS,Karnataka,386,0.14690633,5921
2919,User_2919,Parent_72,0.1665207,0.340552364,5922,Aadhaar Card,Inactive,16/08/24,0.019099078,01/01/25 11:24,88,SMS,Mizoram,386,0.14690633,5922
2919,User_2919,Parent_72,0.1665207,0.340552364,5923,Aadhaar Card,Inactive,22/12/24,0.004662601,20/12/24 11:24,239,inbound,Tamil Nadu,386,0.14690633,5923
2920,User_2920,Parent_3,0.104803091,0.212426504,5924,Driving License,Active,05/12/24,0.016023702,21/11/24 11:24,58,outbound,Goa,11,0.243272334,5924
2920,User_2920,Parent_3,0.104803091,0.212426504,5925,Driving License,Inactive,09/08/24,0.044951898,22/11/24 11:24,212,SMS,Sikkim,11,0.243272334,5925
2921,User_2921,Parent_32,0.089422134,0.74787243,5926,Aadhaar Card,Inactive,10/02/25,0.078865086,25/12/24 11:24,152,inbound,Karnataka,462,0.24267057,5926
2922,User_2922,Parent_13,0.108892781,0.880154929,5927,Aadhaar Card,Active,12/09/24,0.070670746,10/01/25 11:24,269,SMS,Bihar,469,0.281901186,5927
2922,User_2922,Parent_13,0.108892781,0.880154929,5928,Driving License,Active,30/05/24,0.039084046,24/11/24 11:24,259,SMS,Assam,469,0.281901186,5928
2923,User_2923,Parent_94,0.028010323,0.66506618,5929,Driving License,Inactive,17/01/25,0.029356258,17/12/24 11:24,24,SMS,Odisha,186,0.148919019,5929
2924,User_2924,Parent_15,0.174259404,0.376849599,5930,Voter Card,Inactive,02/04/24,0.001513977,13/01/25 11:24,110,outbound,Maharashtra,76,0.016014119,5930
2924,User_2924,Parent_15,0.174259404,0.376849599,5931,Driving License,Active,18/10/24,0.044187266,03/01/25 11:24,159,inbound,Bihar,76,0.016014119,5931
2924,User_2924,Parent_15,0.174259404,0.376849599,5932,Aadhaar Card,Inactive,06/08/24,0.011751737,13/01/25 11:24,239,inbound,Assam,76,0.016014119,5932
2925,User_2925,Parent_71,0.190017385,0.908250371,5933,Aadhaar Card,Inactive,15/04/24,0.012666755,26/11/24 11:24,75,outbound,Jharkhand,216,0.245732682,5933
2926,User_2926,Parent_5,0.010629048,0.401402154,5934,Voter Card,Inactive,19/12/24,0.026786109,19/01/25 11:24,240,outbound,Gujarat,46,0.128256487,5934
2926,User_2926,Parent_5,0.010629048,0.401402154,5935,Aadhaar Card,Inactive,21/04/24,0.048062241,20/12/24 11:24,290,SMS,Chhattisgarh,46,0.128256487,5935
2927,User_2927,Parent_54,0.066953127,0.881028958,5936,Voter Card,Active,20/05/24,0.051865243,15/02/25 11:24,208,outbound,Maharashtra,271,0.139890352,5936
2927,User_2927,Parent_54,0.066953127,0.881028958,5937,Aadhaar Card,Inactive,04/11/24,0.048217568,14/12/24 11:24,147,SMS,Rajasthan,271,0.139890352,5937
2928,User_2928,Parent_22,0.030987969,0.268686612,5938,Aadhaar Card,Active,22/03/24,0.04704939,17/12/24 11:24,130,inbound,Uttarakhand,500,0.284018375,5938
